2.322470148404439381e-04,2.896661559740702492e-04,-7.817894220352172852e-05,4.832198222478231020e-05,1.244768500328063965e-04,1.889467239379882812e-04,2.459113796552022117e-04,2.066865563392639160e-04,-3.683964411417643410e-04,-3.626743952433268085e-03,1.905560493469238281e-04,-4.648844401041666956e-03,1.416032512982686451e-04,4.214296738306681089e-05,9.119510650634765625e-06,3.908276557922363281e-04,5.921969811121622495e-05,6.247212489446004593e-04,1.409649848937988281e-05,1.191695531209309851e-04,8.226235707600911820e-04,6.610155105590820312e-05,2.888838450113932472e-04,-4.484057426452636719e-04,1.906181375185648510e-04,2.544422944386799950e-04,1.894384622573852539e-04,3.128424286842346191e-04,6.693104902903239215e-06,1.341104507446289062e-07,3.750125567118326999e-07,0.000000000000000000e+00
5.147357781728108950e-05,2.447019020716349397e-05,2.669294675191243377e-05,3.541012605031331606e-05,1.241788268089294434e-04,8.419901132583618164e-05,2.762923638025919709e-05,4.435082276662190981e-05,-1.256068547566731861e-04,-2.794464429219563689e-05,3.560930490493774414e-04,8.742014567057291102e-06,4.229942957560221128e-05,-1.446654399236043351e-05,3.959238529205322266e-05,-2.521276473999023438e-05,1.405874888102213451e-04,-3.992766141891479492e-05,2.517551183700561523e-05,2.313901980717976775e-05,4.577388366063436098e-05,-4.698832829793293988e-06,-9.967734416325887623e-03,-1.148302257061004639e-01,-9.025136629740397587e-05,-2.859209974606831688e-04,-4.594524701436360501e-07,1.989801724751790252e-05,-1.994649569193521991e-03,4.835774501164754051e-04,1.980364322662353516e-04,-3.152787685394287109e-04
5.845477183659871645e-05,-6.111462910970051632e-05,2.374748388926188264e-05,7.137904564539591923e-05,1.015265782674153702e-05,-4.371384779612223596e-03,1.208643118540446036e-03,4.713733990987142153e-05,-1.733253399531046662e-05,3.553926944732666016e-05,8.877366781234741211e-05,2.805143594741821289e-05,-9.458015362421672001e-05,-5.879501501719156675e-05,7.213205099105834961e-04,-7.134166856606801062e-03,2.316385507583618164e-05,-3.284464279810587339e-05,1.941372950871785369e-05,6.870428721110025680e-04,1.611088713010152271e-04,-2.281616131464640412e-05,-8.267412583033244267e-05,-6.826221942901611328e-05,-1.735563079516092846e-04,-3.771831591924031395e-04,-8.193155129750570226e-06,-1.322974761327107804e-05,1.555929581324259553e-05,-3.699958324432373047e-05,4.126876592636108398e-05,2.056360244750976562e-05
1.947085062662760530e-05,-2.707044283548990998e-05,2.946456273396809783e-05,-5.583465099334716797e-05,-1.389533281326293945e-05,-1.166264216105143274e-04,-3.897498051325480324e-04,-1.972218354543050221e-04,1.370236277580261230e-04,7.649511098861694336e-05,7.808208465576171875e-05,9.048730134963989258e-05,-1.528951525688171387e-02,3.062138954798380715e-04,6.919279694557189941e-04,-1.353820164998372486e-04,1.292725404103597096e-04,2.144773801167805877e-05,4.105269908905029297e-06,1.444021860758463451e-04,-4.037618637084960938e-04,1.853764057159423828e-03,-1.069267590840657480e-03,-1.637687285741170338e-04,1.961886882781982422e-04,4.615734020868937355e-04,1.499056816101074219e-04,-8.896385629971822681e-03,-2.966970205307006836e-04,2.331137657165527344e-04,-3.484616676966349139e-03,3.997484842936198097e-04
-1.524686813354492188e-03,-2.983212471008300781e-04,-9.466211001078288212e-05,6.159146626790364132e-05,5.169038971265157425e-04,3.728071848551432472e-04,1.196066538492838587e-04,1.984337965647379416e-06,-4.883527755737304688e-03,-4.041194915771484375e-04,4.808108011881510699e-06,6.794929504394531250e-06,3.666182359059651919e-05,4.013304909070332664e-04,1.068388422330220495e-04,-3.646532694498697772e-03,-1.135536879301071167e-01,-1.336385806401570694e-05,-2.590765555699666160e-04,-3.159276147683461738e-02,-1.032580931981404550e-03,-9.793539841969807491e-05,1.660386721293131420e-04,-5.759497483571370804e-04,-1.287211974461873429e-05,2.101610104242960522e-04,7.495284080505371094e-06,3.336668014526367188e-04,-1.015414794286092077e-04,-1.886695126692454136e-02,1.081377267837524414e-04,-7.525086402893066406e-07
-1.715123653411865234e-05,-1.211871703465779550e-03,-1.640866200129191194e-05,-1.180097460746765137e-04,-2.286852896213531494e-02,-9.156756103038787842e-02,-8.067289988199869430e-04,-2.895991007486979347e-04,2.465578913688659668e-02,1.590334872404734409e-02,1.506447792053222656e-03,4.688106477260589600e-03,2.933268745740254539e-04,1.036673784255981445e-04,2.457449833552042756e-05,1.520315806070963451e-04,-8.335188031196594238e-04,-4.360397656758626013e-03,-1.755480964978536060e-04,-1.831720272699991934e-03,-1.241415739059448242e-04,-8.420944213867187500e-04,-1.283766825993855852e-02,-3.532891472180684227e-04,-5.339582761128743851e-04,7.094939549763996944e-05,1.597056786219278881e-04,1.527070999145507812e-04,8.028248945871989384e-05,3.620982170104980469e-05,-7.704645395278930664e-05,3.765275080998738833e-05
-1.480082670847574779e-04,1.451621452967325790e-05,1.615261038144429615e-04,-1.291582981745401928e-04,-3.707905610402425271e-06,-1.482367515563964844e-04,-4.596660534540812355e-04,3.489106893539428711e-05,3.527849912643432617e-05,-7.643980284531910925e-03,2.324581146240234375e-05,3.211945295333862305e-05,6.078183650970458984e-05,-1.343588034311930248e-04,3.774762153625488281e-04,1.617744565010070801e-04,-1.317784190177917480e-04,-3.122836351394653320e-04,-2.116709947586059570e-04,1.212259133656819616e-04,-1.083374023437500000e-03,-5.367437998453776331e-03,-1.289027929306030273e-02,3.903557856877644676e-04,6.729364395141601562e-05,-4.515970746676127297e-04,-4.199961821238200159e-03,-1.541922489802042553e-04,5.101809899012247360e-04,-6.104212750991185737e-02,1.574705044428507397e-04,-7.536783814430236816e-04
4.994372526804605894e-05,2.463658650716145720e-05,-5.565087000528971128e-05,-8.867676059405008374e-03,6.543497244517008102e-04,1.494089762369791610e-05,-1.047174135843912833e-03,-3.308792908986409650e-03,6.782511870066325322e-05,-2.891446153322855487e-03,3.117322921752929688e-05,-1.224512855211893790e-03,4.082669814427693911e-05,2.307519316673278809e-04,-1.851320266723632812e-04,1.053015391031901087e-04,-2.075433731079101562e-04,-5.448112885157267027e-05,3.562072912851969582e-04,6.065517663955688477e-05,7.832050323486328125e-05,-3.353754679361979347e-04,-1.854384938875834219e-03,-2.767894665400187290e-02,-1.022790869077046640e-03,-4.373808950185775757e-02,-5.827148755391439163e-04,-6.367546816666920691e-03,3.261516491572062355e-04,-2.336839834849039569e-03,-1.146545012791951425e-03,4.064540068308512550e-04
-1.125661035378773935e-03,9.164514640967050610e-03,-8.030086755752563477e-04,-2.747277418772379738e-04,1.679162184397379467e-04,-5.059440930684407778e-05,2.713253100713094220e-03,-1.607179641723632812e-03,-2.543293933073679722e-02,-2.072413762410481915e-03,9.136795997619628906e-04,-4.172026117642720772e-02,-7.028087973594665527e-03,-2.209077278772989764e-03,-3.972937663396199255e-03,1.777410507202148438e-04,-2.703636884689331055e-03,-9.041825930277506149e-04,1.161992549896240234e-04,-3.891636927922566551e-04,2.705454826354980469e-04,8.335461219151815140e-04,4.279116789499918394e-05,-6.812637050946553910e-04,-2.368832627932230487e-03,-7.350246111551921025e-05,-3.551860650380452619e-03,-1.160671313603719003e-03,3.577743967374165997e-03,-1.021019121011098284e-02,-2.725278337796529279e-03,-1.765682299931843960e-02
-6.544490655263264685e-03,-5.609211822350819616e-03,-7.550157606601715088e-03,-2.822344501813252911e-03,3.388126691182454246e-04,2.265572547912597656e-04,2.731482187906901222e-04,-8.352597554524739132e-05,2.379715442657470703e-04,-1.454104979832967179e-05,-4.932383696238199508e-04,1.484652360280354874e-05,4.886885484059652054e-04,9.164268771807352124e-03,6.627539793650308883e-04,-4.042486349741618019e-04,-6.110618511835733688e-04,-1.562287410100301197e-04,-1.579888164997100830e-03,-2.149028082688649640e-03,-7.212460041046142578e-04,1.809924840927124023e-03,1.847811043262481689e-03,-3.125165899594624982e-03,7.943933208783467972e-04,-1.228710015614827402e-03,-3.099987904230753761e-04,9.222080310185750687e-04,-6.581321358680725098e-03,-2.219835917154947772e-03,1.658519109090169199e-03,-4.174951712290445732e-02
